15.60811	39.47455	ER:06:Massawa	马萨瓦
39.85316	3.12138	ES:07:Alcúdia	Alcúdia
40.00112	3.84144	ES:07:Ciutadella	Ciutadella
39.46960	3.14831	ES:07:Felanitx	Felanitx
38.90883	1.43296	ES:07:Ibiza	Ibiza
39.72110	2.91093	ES:07:Inca	Inca
39.49093	2.89108	ES:07:Llucmajor	Llucmajor
39.56964	3.20955	ES:07:Manacor	Manacor
39.88853	4.26583	ES:07:Maó	Maó
39.55065	2.59741	ES:07:Palma	帕尔马
39.56570	2.50621	ES:07:Palma	帕尔马
39.56939	2.65024	ES:07:Palma	帕尔马
39.58932	2.61899	ES:07:Palma	帕尔马
39.62142	2.72530	ES:07:Palma	帕尔马
39.87678	3.01626	ES:07:Pollença	Pollença
38.98068	1.30362	ES:07:Sant Antoni de Portmany	桑坦托尼德波尔特马尼
38.98457	1.53409	ES:07:Santa Eulària des Riu	滨河圣埃乌拉利亚
42.30506	-1.96521	ES:27:Calahorra	卡拉奥拉
42.46615	-2.45115	ES:27:Logroño	洛格罗尼奥
40.48205	-3.35996	ES:29:Alcalá de Henares	埃纳雷斯堡
40.56566	-3.26753	ES:29:Alcalá de Henares	埃纳雷斯堡
40.54746	-3.64197	ES:29:Alcobendas	阿尔科文达斯
40.55342	-3.69968	ES:29:Alcobendas	阿尔科文达斯
40.03108	-3.60246	ES:29:Aranjuez	阿兰胡埃斯
40.30076	-3.43722	ES:29:Arganda	Arganda
40.58254	-4.12846	ES:29:Collado-Villalba	Collado-Villalba
40.59144	-4.14738	ES:29:Collado-Villalba	Collado-Villalba
40.63506	-4.00486	ES:29:Collado-Villalba	Collado-Villalba
40.65909	-3.76762	ES:29:Colmenar Viejo	旧科尔梅纳尔
40.25038	-3.83062	ES:29:Fuenlabrada	丰拉夫拉达
40.28419	-3.79415	ES:29:Fuenlabrada	丰拉夫拉达
40.57830	-4.00426	ES:29:Galapagar	加拉帕加尔
40.49014	-3.96383	ES:29:Las Rozas de Madrid	拉斯罗萨斯德马德里德
40.49292	-3.87371	ES:29:Las Rozas de Madrid	拉斯罗萨斯德马德里德
40.57654	-3.92658	ES:29:Las Rozas de Madrid	拉斯罗萨斯德马德里德
40.24147	-3.69999	ES:29:Madrid	马德里
40.30571	-3.73295	ES:29:Madrid	马德里
40.32605	-3.51089	ES:29:Madrid	马德里
40.32718	-3.76350	ES:29:Madrid	马德里
40.33719	-3.67630	ES:29:Madrid	马德里
40.34077	-3.68843	ES:29:Madrid	马德里
40.34582	-3.82487	ES:29:Madrid	马德里
40.34852	-3.61621	ES:29:Madrid	马德里
40.35000	-3.70000	ES:29:Madrid	马德里
40.35572	-3.68855	ES:29:Madrid	马德里
40.35579	-3.69914	ES:29:Madrid	马德里
40.36695	-3.60146	ES:29:Madrid	马德里
40.36709	-3.74608	ES:29:Madrid	马德里
40.36863	-3.71242	ES:29:Madrid	马德里
40.37059	-3.68912	ES:29:Madrid	马德里
40.37814	-3.70712	ES:29:Madrid	马德里
40.37846	-3.67390	ES:29:Madrid	马德里
40.37898	-3.72617	ES:29:Madrid	马德里
40.37966	-3.73909	ES:29:Madrid	马德里
40.38180	-3.77109	ES:29:Madrid	马德里
40.38333	-3.61667	ES:29:Madrid	马德里
40.38344	-3.61135	ES:29:Madrid	马德里
40.38368	-3.69931	ES:29:Madrid	马德里
40.38432	-3.74575	ES:29:Madrid	马德里
40.38476	-3.65888	ES:29:Madrid	马德里
40.38524	-3.63726	ES:29:Madrid	马德里
40.38644	-3.79818	ES:29:Madrid	马德里
40.38866	-3.70035	ES:29:Madrid	马德里
40.38884	-3.68715	ES:29:Madrid	马德里
40.38897	-3.74569	ES:29:Madrid	马德里
40.38900	-3.70682	ES:29:Madrid	马德里
40.39003	-3.66787	ES:29:Madrid	马德里
40.39023	-3.72178	ES:29:Madrid	马德里
40.39061	-3.64824	ES:29:Madrid	马德里
40.39094	-3.72420	ES:29:Madrid	马德里
40.39191	-3.75669	ES:29:Madrid	马德里
40.39241	-3.57015	ES:29:Madrid	马德里
40.39350	-3.71196	ES:29:Madrid	马德里
40.39354	-3.66200	ES:29:Madrid	马德里
40.39476	-3.69907	ES:29:Madrid	马德里
40.39660	-3.72833	ES:29:Madrid	马德里
40.39673	-3.68996	ES:29:Madrid	马德里
40.39950	-3.65853	ES:29:Madrid	马德里
40.40000	-3.60000	ES:29:Madrid	马德里
40.40021	-3.69618	ES:29:Madrid	马德里
40.40072	-3.62133	ES:29:Madrid	马德里
40.40107	-3.70726	ES:29:Madrid	马德里
40.40112	-3.67097	ES:29:Madrid	马德里
40.40141	-3.64678	ES:29:Madrid	马德里
40.40149	-3.73593	ES:29:Madrid	马德里
40.40229	-3.75035	ES:29:Madrid	马德里
40.40351	-3.69468	ES:29:Madrid	马德里
40.40435	-3.67873	ES:29:Madrid	马德里
40.40525	-3.64249	ES:29:Madrid	马德里
40.40619	-3.71836	ES:29:Madrid	马德里
40.40742	-3.64935	ES:29:Madrid	马德里
40.40804	-3.70131	ES:29:Madrid	马德里
40.40924	-3.70246	ES:29:Madrid	马德里
40.40969	-3.73181	ES:29:Madrid	马德里
40.41073	-3.64061	ES:29:Madrid	马德里
40.41161	-3.67343	ES:29:Madrid	马德里
40.41189	-3.65682	ES:29:Madrid	马德里
40.41317	-3.68307	ES:29:Madrid	马德里
40.41409	-3.66553	ES:29:Madrid	马德里
40.41542	-3.71407	ES:29:Madrid	马德里
40.41650	-3.70256	ES:29:Madrid	马德里
40.41831	-3.70275	ES:29:Madrid	马德里
40.41888	-3.67434	ES:29:Madrid	马德里
40.42122	-3.61759	ES:29:Madrid	马德里
40.42248	-3.64741	ES:29:Madrid	马德里
40.42366	-3.69666	ES:29:Madrid	马德里
40.42378	-3.56129	ES:29:Madrid	马德里
40.42386	-3.53261	ES:29:Madrid	马德里
40.42460	-3.68582	ES:29:Madrid	马德里
40.42478	-3.66379	ES:29:Madrid	马德里
40.42505	-3.67442	ES:29:Madrid	马德里
40.42567	-3.70707	ES:29:Madrid	马德里
40.42629	-3.63546	ES:29:Madrid	马德里
40.42752	-3.59426	ES:29:Madrid	马德里
40.42821	-3.71785	ES:29:Madrid	马德里
40.42972	-3.67975	ES:29:Madrid	马德里
40.43202	-3.67583	ES:29:Madrid	马德里
40.43285	-3.70113	ES:29:Madrid	马德里
40.43285	-3.69354	ES:29:Madrid	马德里
40.43293	-3.81338	ES:29:Madrid	马德里
40.43355	-3.68429	ES:29:Madrid	马德里
40.43404	-3.70379	ES:29:Madrid	马德里
40.43440	-3.70803	ES:29:Madrid	马德里
40.43498	-3.71461	ES:29:Madrid	马德里
40.43533	-3.62510	ES:29:Madrid	马德里
40.43547	-3.73170	ES:29:Madrid	马德里
40.43633	-3.66658	ES:29:Madrid	马德里
40.43701	-3.64507	ES:29:Madrid	马德里
40.43893	-3.61537	ES:29:Madrid	马德里
40.43932	-3.64928	ES:29:Madrid	马德里
40.44239	-3.69773	ES:29:Madrid	马德里
40.44286	-3.65346	ES:29:Madrid	马德里
40.44289	-3.71124	ES:29:Madrid	马德里
40.44427	-3.66926	ES:29:Madrid	马德里
40.44505	-3.65132	ES:29:Madrid	马德里
40.44509	-3.57016	ES:29:Madrid	马德里
40.44626	-3.68411	ES:29:Madrid	马德里
40.44682	-3.70347	ES:29:Madrid	马德里
40.44689	-4.00428	ES:29:Madrid	马德里
40.44830	-3.67300	ES:29:Madrid	马德里
40.44838	-3.60849	ES:29:Madrid	马德里
40.45178	-3.58667	ES:29:Madrid	马德里
40.45245	-3.70763	ES:29:Madrid	马德里
40.45537	-3.67711	ES:29:Madrid	马德里
40.45572	-3.63509	ES:29:Madrid	马德里
40.45595	-3.73839	ES:29:Madrid	马德里
40.45772	-3.78282	ES:29:Madrid	马德里
40.45962	-3.70496	ES:29:Madrid	马德里
40.45975	-3.69750	ES:29:Madrid	马德里
40.46041	-3.69413	ES:29:Madrid	马德里
40.46206	-3.67660	ES:29:Madrid	马德里
40.46276	-3.67813	ES:29:Madrid	马德里
40.46396	-3.63625	ES:29:Madrid	马德里
40.46525	-3.71730	ES:29:Madrid	马德里
40.46702	-3.70416	ES:29:Madrid	马德里
40.47066	-3.69431	ES:29:Madrid	马德里
40.47240	-3.64709	ES:29:Madrid	马德里
40.47353	-3.87182	ES:29:Madrid	马德里
40.47366	-3.57777	ES:29:Madrid	马德里
40.47431	-3.67972	ES:29:Madrid	马德里
40.47444	-3.64110	ES:29:Madrid	马德里
40.47456	-3.72236	ES:29:Madrid	马德里
40.47640	-3.65942	ES:29:Madrid	马德里
40.47665	-3.66852	ES:29:Madrid	马德里
40.47714	-3.70959	ES:29:Madrid	马德里
40.47903	-3.66836	ES:29:Madrid	马德里
40.48116	-3.69659	ES:29:Madrid	马德里
40.49367	-3.63590	ES:29:Madrid	马德里
40.49631	-3.71957	ES:29:Madrid	马德里
40.49840	-3.73140	ES:29:Madrid	马德里
40.50000	-3.68333	ES:29:Madrid	马德里
40.50024	-3.67877	ES:29:Madrid	马德里
40.60092	-3.70806	ES:29:Madrid	马德里
40.26951	-3.91946	ES:29:Móstoles	莫斯托莱斯
40.28908	-4.01197	ES:29:Móstoles	莫斯托莱斯
40.32234	-3.86496	ES:29:Móstoles	莫斯托莱斯
40.35810	-3.90430	ES:29:Móstoles	莫斯托莱斯
40.40500	-3.87835	ES:29:Móstoles	莫斯托莱斯
40.12213	-3.84704	ES:29:Parla	帕尔拉
40.23604	-3.76752	ES:29:Parla	帕尔拉
40.55555	-3.62733	ES:29:San Sebastián de los Reyes	圣塞瓦斯蒂安德洛斯雷埃斯
40.59711	-3.49743	ES:29:San Sebastián de los Reyes	圣塞瓦斯蒂安德洛斯雷埃斯
40.39283	-3.48194	ES:29:Torrejón de Ardoz	托雷洪德亚尔多斯
40.45535	-3.46973	ES:29:Torrejón de Ardoz	托雷洪德亚尔多斯
40.10473	-3.69793	ES:29:Valdemoro	巴尔德莫罗
40.15913	-3.62103	ES:29:Valdemoro	巴尔德莫罗
40.19081	-3.67887	ES:29:Valdemoro	巴尔德莫罗
40.20735	-3.57063	ES:29:Valdemoro	巴尔德莫罗
37.85103	-1.42507	ES:31:Alhama de Murcia	阿尔阿马德穆尔西亚
37.59989	-0.80682	ES:31:Atamaría	Atamaría
38.10558	-1.86343	ES:31:Caravaca	Caravaca
37.60197	-0.98397	ES:31:Cartagena	卡塔赫纳
37.61915	-0.87799	ES:31:Cartagena	卡塔赫纳
37.62513	-0.98792	ES:31:Cartagena	卡塔赫纳
38.09242	-1.79850	ES:31:Cehegín	Cehegín
38.23998	-1.41987	ES:31:Cieza	希耶萨
38.47917	-1.32500	ES:31:Jumilla	胡米利亚
37.67119	-1.70170	ES:31:Lorca	Lorca
37.74425	-0.85041	ES:31:Los Alcázares	Los Alcázares
37.59920	-1.31493	ES:31:Mazarrón	Mazarrón
38.04095	-1.49014	ES:31:Mula	Mula
37.96939	-1.21714	ES:31:Murcia	穆尔西亚
37.98704	-1.13004	ES:31:Murcia	穆尔西亚
38.02822	-1.24188	ES:31:Murcia	穆尔西亚
38.05456	-1.20763	ES:31:Murcia	穆尔西亚
38.11631	-1.30043	ES:31:Murcia	穆尔西亚
37.80626	-0.83736	ES:31:San Javier	San Javier
37.83568	-0.79102	ES:31:San Pedro del Pinatar	San Pedro del Pinatar
37.74293	-0.95396	ES:31:Torre-Pacheco	Torre-Pacheco
37.76880	-1.50229	ES:31:Totana	Totana
38.61365	-1.11468	ES:31:Yecla	耶克拉
37.40630	-1.58289	ES:31:Águilas	阿吉拉斯
42.80567	-1.67731	ES:32:Pamplona	潘普洛纳
42.80847	-1.65825	ES:32:Pamplona	潘普洛纳
42.81084	-1.66409	ES:32:Pamplona	潘普洛纳
42.81390	-1.64295	ES:32:Pamplona	潘普洛纳
42.81483	-1.64898	ES:32:Pamplona	潘普洛纳
42.81687	-1.64323	ES:32:Pamplona	潘普洛纳
42.82562	-1.61671	ES:32:Pamplona	潘普洛纳
42.06166	-1.60452	ES:32:Tudela	Tudela
43.53554	-5.88893	ES:34:Avilés	阿维莱斯
43.55473	-5.92483	ES:34:Avilés	阿维莱斯
43.53573	-5.66152	ES:34:Gijón	希洪
43.54035	-5.68233	ES:34:Gijón	希洪
43.25000	-5.76667	ES:34:Oviedo	奥维耶多
43.29568	-5.68416	ES:34:Oviedo	奥维耶多
43.30750	-5.69092	ES:34:Oviedo	奥维耶多
43.36029	-5.84476	ES:34:Oviedo	奥维耶多
43.38285	-3.22043	ES:39:Castro-Urdiales	Castro-Urdiales
43.40094	-3.82051	ES:39:Santander	桑坦德
43.40744	-3.88498	ES:39:Santander	桑坦德
43.46589	-3.80493	ES:39:Santander	桑坦德
43.34943	-4.04785	ES:39:Torrelavega	托雷拉韦加
36.74831	-3.02076	ES:51:Adra	Adra
37.46140	-3.92301	ES:51:Alcalá la Real	阿尔卡拉拉雷亚尔
36.13326	-5.45051	ES:51:Algeciras	阿尔赫西拉斯
36.18482	-5.49213	ES:51:Algeciras	阿尔赫西拉斯
36.20983	-5.38452	ES:51:Algeciras	阿尔赫西拉斯
36.83814	-2.45974	ES:51:Almería	阿尔梅里亚
37.26470	-6.51667	ES:51:Almonte	阿尔蒙特
36.73246	-3.69173	ES:51:Almuñécar	阿尔穆涅卡尔
38.03922	-4.05077	ES:51:Andújar	安杜哈尔
37.01938	-4.56123	ES:51:Antequera	安特克拉
36.75075	-5.81056	ES:51:Arcos de la Frontera	阿尔科斯-德拉弗龙特拉
37.21329	-7.40807	ES:51:Ayamonte	艾阿蒙特
37.61670	-4.32245	ES:51:Baena	拜纳
37.99384	-3.47103	ES:51:Baeza	Baeza
38.09639	-3.77786	ES:51:Bailén	拜伦
36.19237	-5.92186	ES:51:Barbate	Barbate
37.49073	-2.77259	ES:51:Baza	Baza
36.59610	-4.57267	ES:51:Benalmádena	贝纳尔马德纳
37.47249	-4.44206	ES:51:Cabra	Cabra
36.52672	-6.28910	ES:51:Cadiz	加的斯
36.62364	-6.35997	ES:51:Cadiz	加的斯
38.21896	-2.98069	ES:51:Campiña	Campiña
37.47125	-5.64608	ES:51:Carmona	Carmona
37.28114	-7.15071	ES:51:Cartaya	Cartaya
36.41976	-6.14367	ES:51:Chiclana de la Frontera	Chiclana de la Frontera
36.27719	-6.08850	ES:51:Conil de la Frontera	Conil de la Frontera
37.89155	-4.77275	ES:51:Córdoba	哥多华
37.26273	-5.54530	ES:51:El Arahal	El Arahal
36.77629	-2.81456	ES:51:El Ejido	埃莱希多
36.84693	-2.94966	ES:51:El Ejido	埃莱希多
36.59389	-6.23298	ES:51:El Puerto de Santa María	圣玛丽亚港
36.42764	-5.14589	ES:51:Estepona	埃斯特波纳
36.53998	-4.62473	ES:51:Fuengirola	丰希罗拉
37.11906	-3.58400	ES:51:Granada	格拉纳达
37.13548	-3.67029	ES:51:Granada	格拉纳达
37.14386	-3.62534	ES:51:Granada	格拉纳达
37.18817	-3.60667	ES:51:Granada	格拉纳达
37.18856	-3.71887	ES:51:Granada	格拉纳达
37.20764	-3.63493	ES:51:Granada	格拉纳达
37.22479	-3.68686	ES:51:Granada	格拉纳达
37.23088	-3.65510	ES:51:Granada	格拉纳达
37.29932	-3.13922	ES:51:Guadix	瓜迪斯
37.26638	-6.94004	ES:51:Huelva	Huelva
37.26989	-7.02313	ES:51:Huelva	Huelva
37.27559	-6.83851	ES:51:Huelva	Huelva
37.38918	-1.94300	ES:51:Huercal-Overa	韦尔卡尔-奥韦拉
37.20000	-7.31667	ES:51:Isla Cristina	伊斯拉克里斯蒂纳
37.76922	-3.79028	ES:51:Jaén	Jaén
36.68645	-6.13606	ES:51:Jerez de la Frontera	赫雷斯-德拉弗龙特拉
38.27559	-3.61535	ES:51:La Carolina	La Carolina
36.16809	-5.34777	ES:51:La Línea de la Concepción	拉利内亚德拉孔塞普西翁
36.98380	-5.93933	ES:51:Las Cabezas de San Juan	Las Cabezas de San Juan
36.92077	-6.07529	ES:51:Lebrija	Lebrija
37.25482	-7.20433	ES:51:Lepe	Lepe
38.09519	-3.63602	ES:51:Linares	Linares
37.16887	-4.15129	ES:51:Loja	Loja
37.65896	-5.52751	ES:51:Lora del Río	洛拉德尔里奥
37.40881	-4.48522	ES:51:Lucena	Lucena
36.48839	-4.99123	ES:51:Marbella	马贝拉
36.51543	-4.88583	ES:51:Marbella	马贝拉
37.32900	-5.41681	ES:51:Marchena	Marchena
37.72107	-3.97264	ES:51:Martos	马尔托斯
36.59575	-4.63728	ES:51:Mijas	米哈斯
36.64300	-4.68728	ES:51:Mijas	米哈斯
36.65947	-4.75639	ES:51:Mijas	米哈斯
36.71068	-4.63297	ES:51:Mijas	米哈斯
37.58627	-4.63805	ES:51:Montilla	蒙蒂利亚
37.12084	-5.45403	ES:51:Morón de la Frontera	莫龙德拉夫龙特拉
36.75066	-3.51790	ES:51:Motril	莫特里尔
36.59917	-4.53505	ES:51:Málaga	马拉加
36.62035	-4.49976	ES:51:Málaga	马拉加
36.66401	-4.56139	ES:51:Málaga	马拉加
36.71715	-4.27583	ES:51:Málaga	马拉加
36.72016	-4.42034	ES:51:Málaga	马拉加
36.75278	-3.87440	ES:51:Nerja	Nerja
36.96655	-2.20595	ES:51:Níjar	Níjar
37.23760	-5.10311	ES:51:Osuna	奥苏纳
37.70024	-5.28121	ES:51:Palma del Río	帕尔马德尔里奥
38.37906	-4.84827	ES:51:Pozoblanco	波索夫兰科
37.43807	-4.19523	ES:51:Priego de Córdoba	普列戈德科尔多瓦
37.38943	-4.76686	ES:51:Puente-Genil	Puente-Genil
36.52819	-6.19011	ES:51:Puerto Real	王港
36.74231	-5.16709	ES:51:Ronda	Ronda
36.76419	-2.61475	ES:51:Roquetas de Mar	罗克塔斯德马尔
36.83155	-2.64273	ES:51:Roquetas de Mar	罗克塔斯德马尔
36.47590	-6.19817	ES:51:San Fernando	圣费尔南多
36.73663	-6.43703	ES:51:Sanlúcar de Barrameda	桑卢卡尔德瓦拉梅达
36.77808	-6.35150	ES:51:Sanlúcar de Barrameda	桑卢卡尔德瓦拉梅达
37.16181	-5.92433	ES:51:Sevilla	塞维利亚
37.28287	-5.92088	ES:51:Sevilla	塞维利亚
37.28766	-6.05410	ES:51:Sevilla	塞维利亚
37.33791	-5.83951	ES:51:Sevilla	塞维利亚
37.34461	-6.06391	ES:51:Sevilla	塞维利亚
37.35813	-6.03731	ES:51:Sevilla	塞维利亚
37.37281	-6.04589	ES:51:Sevilla	塞维利亚
37.37301	-5.74951	ES:51:Sevilla	塞维利亚
37.37358	-6.07233	ES:51:Sevilla	塞维利亚
37.38283	-5.97317	ES:51:Sevilla	塞维利亚
37.38594	-6.05258	ES:51:Sevilla	塞维利亚
37.39106	-5.71993	ES:51:Sevilla	塞维利亚
37.40202	-6.03314	ES:51:Sevilla	塞维利亚
37.46325	-6.01113	ES:51:Sevilla	塞维利亚
37.48613	-5.98091	ES:51:Sevilla	塞维利亚
36.01393	-5.60695	ES:51:Tarifa	塔里法
36.67777	-5.44600	ES:51:Ubrique	Ubrique
37.18516	-5.78093	ES:51:Utrera	Utrera
36.74200	-4.09291	ES:51:Vélez-Málaga	贝莱斯-马拉加
36.75793	-3.95233	ES:51:Vélez-Málaga	贝莱斯-马拉加
36.78107	-4.10266	ES:51:Vélez-Málaga	贝莱斯-马拉加
37.54220	-5.08260	ES:51:Écija	埃西哈
38.01328	-3.37050	ES:51:Úbeda	乌韦达
41.05000	-0.13333	ES:52:Alcañiz	阿尔卡尼伊斯
42.03565	0.12686	ES:52:Barbastro	巴尔瓦斯特罗
41.35353	-1.64318	ES:52:Calatayud	卡拉泰乌德
42.12632	-1.13716	ES:52:Ejea de los Caballeros	埃赫亚德洛斯卡瓦列罗斯
42.13615	-0.40870	ES:52:Huesca	韦斯卡
41.91084	0.19406	ES:52:Monzón	Monzón
40.34560	-1.10646	ES:52:Teruel	特鲁埃尔
41.62965	-0.93873	ES:52:Zaragoza	萨拉戈萨
41.64454	-0.93349	ES:52:Zaragoza	萨拉戈萨
41.64928	-0.90757	ES:52:Zaragoza	萨拉戈萨
41.65606	-0.87734	ES:52:Zaragoza	萨拉戈萨
41.66124	-0.90169	ES:52:Zaragoza	萨拉戈萨
41.70826	-0.99916	ES:52:Zaragoza	萨拉戈萨
28.12271	-16.72600	ES:53:Adeje	阿德赫
28.07617	-16.55800	ES:53:Arona	阿罗纳
28.09826	-16.61708	ES:53:Arona	阿罗纳
28.09962	-16.68102	ES:53:Arona	阿罗纳
28.96302	-13.54769	ES:53:Arrecife	Arrecife
28.35480	-16.37268	ES:53:Candelaria	坎德拉里亚
28.11882	-16.57599	ES:53:Granadilla de Abona	格拉纳迪利亚德亚沃纳
28.21154	-16.77947	ES:53:Guía de Isora	吉亚德索拉
28.14701	-15.65020	ES:53:Gáldar	Gáldar
28.31122	-16.41276	ES:53:Güimar	Güimar
28.37241	-16.71188	ES:53:Icod de los Vinos	伊科德洛斯维诺斯
28.47688	-16.41016	ES:53:La Laguna	La Laguna
28.48530	-16.32014	ES:53:La Laguna	La Laguna
28.61052	-13.92912	ES:53:La Oliva	La Oliva
28.39076	-16.52309	ES:53:La Orotava	劳罗塔瓦
28.10178	-15.41573	ES:53:Las Palmas de Gran Canaria	拉斯帕尔马斯
28.11983	-15.52325	ES:53:Las Palmas de Gran Canaria	拉斯帕尔马斯
28.12720	-15.43140	ES:53:Las Palmas de Gran Canaria	拉斯帕尔马斯
28.65851	-17.91821	ES:53:Los Llanos de Aridane	洛斯利亚诺斯德亚里达内
28.38487	-16.58275	ES:53:Los Realejos	洛斯雷亚莱霍斯
27.76056	-15.58602	ES:53:Maspalomas	马斯帕洛马斯
27.88385	-15.72538	ES:53:Mogán	Mogán
27.75670	-15.57870	ES:53:Playa del Ingles	Playa del Ingles
28.41686	-16.55085	ES:53:Puerto de la Cruz	普埃尔托德拉克鲁斯
28.92313	-13.66579	ES:53:Puerto del Carmen	Puerto del Carmen
28.50038	-13.86272	ES:53:Puerto del Rosario	Puerto del Rosario
28.35039	-14.10760	ES:53:Pájara	Pájara
28.37645	-16.58575	ES:53:Realejo Alto	Realejo Alto
29.00093	-13.61300	ES:53:San Bartolomé	San Bartolomé
27.92481	-15.57329	ES:53:San Bartolomé de Tirajana	San Bartolomé de Tirajana
28.46824	-16.25462	ES:53:Santa Cruz de Tenerife	圣克鲁斯-德特内里费
28.68351	-17.76421	ES:53:Santa Cruz de la Palma	Santa Cruz de la Palma
27.91174	-15.54071	ES:53:Santa Lucía	圣卢西亚
29.06049	-13.56397	ES:53:Teguise	Teguise
27.90539	-15.44609	ES:53:Telde	特尔德
27.91161	-15.40558	ES:53:Telde	特尔德
27.91855	-15.43433	ES:53:Telde	特尔德
27.99243	-15.41915	ES:53:Telde	特尔德
28.03197	-15.50425	ES:53:Telde	特尔德
28.96108	-13.64502	ES:53:Tías	Tías
28.95678	-13.76535	ES:53:Yaiza	Yaiza
38.99424	-1.85643	ES:54:Albacete	阿尔瓦塞特
39.39011	-3.20827	ES:54:Alcázar de San Juan	阿尔卡萨尔德圣胡安
38.86917	-1.09713	ES:54:Almansa	阿尔曼萨
39.40463	-3.12492	ES:54:Campo de Criptana	坎波德克里普塔纳
38.96442	-3.89047	ES:54:Ciudad Real	雷阿尔城
38.98626	-3.92907	ES:54:Ciudad Real	雷阿尔城
40.06667	-2.13333	ES:54:Cuenca	昆卡
39.07004	-3.61498	ES:54:Daimiel	代米耶尔
40.62862	-3.16185	ES:54:Guadalajara	Guadalajara
38.51060	-1.70096	ES:54:Hellín	埃林
39.20735	-2.15723	ES:54:La Roda	拉罗达
38.94422	-3.23810	ES:54:La Solana	La Solana
38.99915	-3.36991	ES:54:Manzanares	Manzanares
38.68712	-4.10734	ES:54:Puertollano	普埃尔托利亚诺
39.96348	-4.83076	ES:54:Talavera de la Reina	塔拉韦拉德拉雷纳
40.00851	-3.00731	ES:54:Tarancón	塔兰孔
39.85810	-4.02263	ES:54:Toledo	托利多
39.15759	-3.02156	ES:54:Tomelloso	托梅略索
38.76211	-3.38483	ES:54:Valdepeñas	Valdepeñas
39.26992	-2.60119	ES:54:Villarrobledo	Villarrobledo
41.67041	-3.68920	ES:55:Aranda de Duero	杜罗河畔阿兰达
42.00249	-5.67826	ES:55:Benavente	Benavente
42.34106	-3.70184	ES:55:Burgos	布尔戈斯
40.38641	-5.76341	ES:55:Béjar	贝哈尔
42.35664	-3.67321	ES:55:Gamonal	Gamonal
42.60003	-5.57032	ES:55:León	León
42.61174	-5.61671	ES:55:León	León
42.64685	-5.55835	ES:55:León	León
41.31239	-4.91413	ES:55:Medina del Campo	梅迪纳德尔坎波
42.68650	-2.94695	ES:55:Miranda de Ebro	埃布罗河畔米兰达
42.00955	-4.52406	ES:55:Palencia	帕伦西亚
42.54664	-6.59619	ES:55:Ponferrada	蓬费拉达
40.96882	-5.66388	ES:55:Salamanca	Salamanca
40.94808	-4.11839	ES:55:Segovia	塞哥维亚
41.76401	-2.46883	ES:55:Soria	索里亚
41.58151	-4.72332	ES:55:Valladolid	巴利亚多利德
41.65541	-4.72353	ES:55:Valladolid	巴利亚多利德
41.50633	-5.74456	ES:55:Zamora	Zamora
40.65724	-4.69951	ES:55:Ávila	Ávila
40.70995	0.57856	ES:56:Amposta	Amposta
41.79117	0.81094	ES:56:Balaguer	Balaguer
42.11667	2.76667	ES:56:Banyoles	Banyoles
41.27794	1.97033	ES:56:Barcelona	巴塞罗那
41.30605	2.00123	ES:56:Barcelona	巴塞罗那
41.31405	2.01427	ES:56:Barcelona	巴塞罗那
41.32784	2.09472	ES:56:Barcelona	巴塞罗那
41.34357	2.03659	ES:56:Barcelona	巴塞罗那
41.35000	2.08333	ES:56:Barcelona	巴塞罗那
41.35967	2.10028	ES:56:Barcelona	巴塞罗那
41.36000	2.13986	ES:56:Barcelona	巴塞罗那
41.36718	2.05740	ES:56:Barcelona	巴塞罗那
41.37263	2.15460	ES:56:Barcelona	巴塞罗那
41.37397	2.14377	ES:56:Barcelona	巴塞罗那
41.37426	2.13826	ES:56:Barcelona	巴塞罗那
41.37452	2.16326	ES:56:Barcelona	巴塞罗那
41.37471	2.12775	ES:56:Barcelona	巴塞罗那
41.37694	2.14306	ES:56:Barcelona	巴塞罗那
41.37732	2.08809	ES:56:Barcelona	巴塞罗那
41.37857	2.15937	ES:56:Barcelona	巴塞罗那
41.37990	2.18971	ES:56:Barcelona	巴塞罗那
41.38022	2.17319	ES:56:Barcelona	巴塞罗那
41.38042	2.16860	ES:56:Barcelona	巴塞罗那
41.38125	2.11744	ES:56:Barcelona	巴塞罗那
41.38309	2.14900	ES:56:Barcelona	巴塞罗那
41.38333	2.05000	ES:56:Barcelona	巴塞罗那
41.38364	2.17628	ES:56:Barcelona	巴塞罗那
41.38389	2.06758	ES:56:Barcelona	巴塞罗那
41.38450	2.18152	ES:56:Barcelona	巴塞罗那
41.38697	2.13472	ES:56:Barcelona	巴塞罗那
41.38712	2.13007	ES:56:Barcelona	巴塞罗那
41.38879	2.15899	ES:56:Barcelona	巴塞罗那
41.38896	2.16179	ES:56:Barcelona	巴塞罗那
41.38939	2.15517	ES:56:Barcelona	巴塞罗那
41.39317	2.00689	ES:56:Barcelona	巴塞罗那
41.39458	2.17946	ES:56:Barcelona	巴塞罗那
41.39606	2.16688	ES:56:Barcelona	巴塞罗那
41.39750	2.14301	ES:56:Barcelona	巴塞罗那
41.39989	2.12931	ES:56:Barcelona	巴塞罗那
41.40104	2.13940	ES:56:Barcelona	巴塞罗那
41.40237	2.15641	ES:56:Barcelona	巴塞罗那
41.40269	2.11620	ES:56:Barcelona	巴塞罗那
41.40315	2.15687	ES:56:Barcelona	巴塞罗那
41.40392	2.20413	ES:56:Barcelona	巴塞罗那
41.40408	2.17332	ES:56:Barcelona	巴塞罗那
